Home ID,Location City,Location Region,Appliance Type,Energy Consumption (kWh),Time,Date,TOU Period,Tariff Plan,Tariff ($/kWh),Outdoor Temperature (C),Indoor Temperature (C),Season,Household Size,Device Smartness,Uses PowerPulse Plug,Data Source,Measurement Accuracy (%),Room / Zone,Voltage (V),Current (A),Appliance Efficiency Rating,Occupancy / Motion Detected
1,Austin,"TX, USA",Computer,0.186,22:08,6/2/23,offpeak,TOU,0.185,33.3,23.5,Summer,2,Smart,FALSE,App,92,Office,220,0.85,A+,TRUE
1,Austin,"TX, USA",Computer,0.197,01:15,6/3/23,offpeak,TOU,0.184,24.5,22,Summer,2,Smart,FALSE,App,92,Office,220,0.9,A+,FALSE
1,Austin,"TX, USA",Computer,0.129,02:08,6/3/23,offpeak,TOU,0.182,24.5,22,Summer,2,Smart,FALSE,App,92,Office,220,0.59,A+,FALSE
1,Austin,"TX, USA",Computer,0.195,04:02,6/3/23,offpeak,TOU,0.184,24.5,22,Summer,2,Smart,FALSE,App,92,Office,220,0.89,A+,TRUE
1,Austin,"TX, USA",Computer,0.141,05:28,6/3/23,offpeak,TOU,0.177,24.5,22,Summer,2,Smart,FALSE,App,92,Office,220,0.64,A+,TRUE
1,Austin,"TX, USA",Computer,0.214,08:33,6/3/23,shoulder,TOU,0.216,24.5,22,Summer,2,Smart,FALSE,App,92,Office,220,0.97,A+,TRUE
1,Austin,"TX, USA",Computer,0.148,11:50,6/3/23,shoulder,TOU,0.223,24.5,22,Summer,2,Smart,FALSE,App,92,Office,220,0.67,A+,FALSE
1,Austin,"TX, USA",Computer,0.236,00:25,6/4/23,offpeak,TOU,0.181,27.6,21.5,Summer,2,Smart,FALSE,App,92,Office,220,1.07,A+,FALSE
1,Austin,"TX, USA",Computer,0.186,00:08,6/4/23,offpeak,TOU,0.184,27.6,21.5,Summer,2,Smart,FALSE,App,92,Office,220,0.85,A+,TRUE
1,Austin,"TX, USA",Computer,0.163,06:23,6/4/23,offpeak,TOU,0.182,27.6,21.5,Summer,2,Smart,FALSE,App,92,Office,220,0.74,A+,TRUE
1,Austin,"TX, USA",Computer,0.298,10:18,6/4/23,shoulder,TOU,0.215,27.6,21.5,Summer,2,Smart,FALSE,App,92,Office,220,1.35,A+,FALSE
1,Austin,"TX, USA",Computer,0.188,13:50,6/4/23,shoulder,TOU,0.223,27.6,21.5,Summer,2,Smart,FALSE,App,92,Office,220,0.85,A+,TRUE
1,Austin,"TX, USA",Computer,0.3,19:11,6/4/23,peak,TOU,0.274,27.6,21.5,Summer,2,Smart,FALSE,App,92,Office,220,1.36,A+,FALSE
1,Austin,"TX, USA",Computer,0.297,11:56,6/5/23,shoulder,TOU,0.221,26.8,21.9,Summer,2,Smart,FALSE,App,92,Office,220,1.35,A+,FALSE
1,Austin,"TX, USA",Computer,0.362,18:41,6/5/23,peak,TOU,0.273,26.8,21.9,Summer,2,Smart,FALSE,App,92,Office,220,1.65,A+,FALSE
1,Austin,"TX, USA",Computer,0.354,18:25,6/5/23,peak,TOU,0.266,26.8,21.9,Summer,2,Smart,FALSE,App,92,Office,220,1.61,A+,FALSE
1,Austin,"TX, USA",Computer,0.272,19:49,6/5/23,peak,TOU,0.266,26.8,21.9,Summer,2,Smart,FALSE,App,92,Office,220,1.24,A+,TRUE
1,Austin,"TX, USA",Computer,0.171,21:13,6/5/23,offpeak,TOU,0.181,26.8,21.9,Summer,2,Smart,FALSE,App,92,Office,220,0.78,A+,FALSE
1,Austin,"TX, USA",Computer,0.246,21:17,6/5/23,offpeak,TOU,0.179,26.8,21.9,Summer,2,Smart,FALSE,App,92,Office,220,1.12,A+,FALSE
1,Austin,"TX, USA",Computer,0.157,06:00,6/6/23,offpeak,TOU,0.175,37.2,23,Summer,2,Smart,FALSE,App,92,Office,220,0.71,A+,TRUE
1,Austin,"TX, USA",Computer,0.248,08:30,6/6/23,shoulder,TOU,0.221,37.2,23,Summer,2,Smart,FALSE,App,92,Office,220,1.13,A+,TRUE
1,Austin,"TX, USA",Computer,0.147,12:14,6/6/23,shoulder,TOU,0.222,37.2,23,Summer,2,Smart,FALSE,App,92,Office,220,0.67,A+,FALSE
1,Austin,"TX, USA",Computer,0.192,17:30,6/6/23,peak,TOU,0.27,37.2,23,Summer,2,Smart,FALSE,App,92,Office,220,0.87,A+,FALSE
1,Austin,"TX, USA",Computer,0.211,17:15,6/6/23,peak,TOU,0.271,37.2,23,Summer,2,Smart,FALSE,App,92,Office,220,0.96,A+,FALSE
1,Austin,"TX, USA",Computer,0.305,19:34,6/6/23,peak,TOU,0.273,37.2,23,Summer,2,Smart,FALSE,App,92,Office,220,1.39,A+,TRUE
1,Austin,"TX, USA",Computer,0.19,05:41,6/7/23,offpeak,TOU,0.182,33.1,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.86,A+,TRUE
1,Austin,"TX, USA",Computer,0.161,06:08,6/7/23,offpeak,TOU,0.184,33.1,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.73,A+,FALSE
1,Austin,"TX, USA",Computer,0.257,13:16,6/7/23,shoulder,TOU,0.218,33.1,23.3,Summer,2,Smart,FALSE,App,92,Office,220,1.17,A+,FALSE
1,Austin,"TX, USA",Computer,0.289,13:07,6/7/23,shoulder,TOU,0.219,33.1,23.3,Summer,2,Smart,FALSE,App,92,Office,220,1.31,A+,TRUE
1,Austin,"TX, USA",Computer,0.288,17:14,6/7/23,peak,TOU,0.265,33.1,23.3,Summer,2,Smart,FALSE,App,92,Office,220,1.31,A+,TRUE
1,Austin,"TX, USA",Computer,0.112,23:04,6/7/23,offpeak,TOU,0.177,33.1,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.51,A+,TRUE
1,Austin,"TX, USA",Computer,0.25,11:03,6/8/23,shoulder,TOU,0.217,22.6,22.5,Summer,2,Smart,FALSE,App,92,Office,220,1.14,A+,FALSE
1,Austin,"TX, USA",Computer,0.187,13:40,6/8/23,shoulder,TOU,0.223,22.6,22.5,Summer,2,Smart,FALSE,App,92,Office,220,0.85,A+,FALSE
1,Austin,"TX, USA",Computer,0.252,17:30,6/8/23,peak,TOU,0.265,22.6,22.5,Summer,2,Smart,FALSE,App,92,Office,220,1.15,A+,FALSE
1,Austin,"TX, USA",Computer,0.255,20:10,6/8/23,peak,TOU,0.274,22.6,22.5,Summer,2,Smart,FALSE,App,92,Office,220,1.16,A+,FALSE
1,Austin,"TX, USA",Computer,0.116,21:38,6/8/23,offpeak,TOU,0.176,22.6,22.5,Summer,2,Smart,FALSE,App,92,Office,220,0.53,A+,FALSE
1,Austin,"TX, USA",Computer,0.206,23:50,6/8/23,offpeak,TOU,0.185,22.6,22.5,Summer,2,Smart,FALSE,App,92,Office,220,0.94,A+,FALSE
1,Austin,"TX, USA",Computer,0.115,02:05,6/9/23,offpeak,TOU,0.179,32.2,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.52,A+,TRUE
1,Austin,"TX, USA",Computer,0.172,03:06,6/9/23,offpeak,TOU,0.181,32.2,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.78,A+,TRUE
1,Austin,"TX, USA",Computer,0.272,11:18,6/9/23,shoulder,TOU,0.219,32.2,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.24,A+,FALSE
1,Austin,"TX, USA",Computer,0.201,12:13,6/9/23,shoulder,TOU,0.224,32.2,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.91,A+,TRUE
1,Austin,"TX, USA",Computer,0.136,15:09,6/9/23,shoulder,TOU,0.217,32.2,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.62,A+,TRUE
1,Austin,"TX, USA",Computer,0.131,21:56,6/9/23,offpeak,TOU,0.176,32.2,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.6,A+,TRUE
1,Austin,"TX, USA",Computer,0.124,01:41,6/10/23,offpeak,TOU,0.175,23.1,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.56,A+,FALSE
1,Austin,"TX, USA",Computer,0.176,02:50,6/10/23,offpeak,TOU,0.184,23.1,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.8,A+,TRUE
1,Austin,"TX, USA",Computer,0.227,04:11,6/10/23,offpeak,TOU,0.184,23.1,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.03,A+,FALSE
1,Austin,"TX, USA",Computer,0.224,10:26,6/10/23,shoulder,TOU,0.218,23.1,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.02,A+,TRUE
1,Austin,"TX, USA",Computer,0.274,13:26,6/10/23,shoulder,TOU,0.225,23.1,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.25,A+,TRUE
1,Austin,"TX, USA",Computer,0.245,22:20,6/10/23,offpeak,TOU,0.181,23.1,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.11,A+,TRUE
1,Austin,"TX, USA",Computer,0.187,05:10,6/11/23,offpeak,TOU,0.178,38.1,23,Summer,2,Smart,FALSE,App,92,Office,220,0.85,A+,FALSE
1,Austin,"TX, USA",Computer,0.272,07:26,6/11/23,shoulder,TOU,0.218,38.1,23,Summer,2,Smart,FALSE,App,92,Office,220,1.24,A+,TRUE
1,Austin,"TX, USA",Computer,0.218,09:06,6/11/23,shoulder,TOU,0.216,38.1,23,Summer,2,Smart,FALSE,App,92,Office,220,0.99,A+,TRUE
1,Austin,"TX, USA",Computer,0.19,16:31,6/11/23,peak,TOU,0.273,38.1,23,Summer,2,Smart,FALSE,App,92,Office,220,0.86,A+,FALSE
1,Austin,"TX, USA",Computer,0.231,17:11,6/11/23,peak,TOU,0.269,38.1,23,Summer,2,Smart,FALSE,App,92,Office,220,1.05,A+,TRUE
1,Austin,"TX, USA",Computer,0.357,17:08,6/11/23,peak,TOU,0.271,38.1,23,Summer,2,Smart,FALSE,App,92,Office,220,1.62,A+,TRUE
1,Austin,"TX, USA",Computer,0.276,07:16,6/12/23,shoulder,TOU,0.216,32,23.3,Summer,2,Smart,FALSE,App,92,Office,220,1.25,A+,FALSE
1,Austin,"TX, USA",Computer,0.219,11:17,6/12/23,shoulder,TOU,0.221,32,23.3,Summer,2,Smart,FALSE,App,92,Office,220,1,A+,TRUE
1,Austin,"TX, USA",Computer,0.287,13:41,6/12/23,shoulder,TOU,0.219,32,23.3,Summer,2,Smart,FALSE,App,92,Office,220,1.3,A+,TRUE
1,Austin,"TX, USA",Computer,0.18,13:06,6/12/23,shoulder,TOU,0.218,32,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.82,A+,TRUE
1,Austin,"TX, USA",Computer,0.301,13:24,6/12/23,shoulder,TOU,0.218,32,23.3,Summer,2,Smart,FALSE,App,92,Office,220,1.37,A+,TRUE
1,Austin,"TX, USA",Computer,0.3,20:33,6/12/23,peak,TOU,0.275,32,23.3,Summer,2,Smart,FALSE,App,92,Office,220,1.36,A+,TRUE
1,Austin,"TX, USA",Computer,0.177,06:36,6/13/23,offpeak,TOU,0.177,35.5,21.7,Summer,2,Smart,FALSE,App,92,Office,220,0.8,A+,FALSE
1,Austin,"TX, USA",Computer,0.224,08:26,6/13/23,shoulder,TOU,0.215,35.5,21.7,Summer,2,Smart,FALSE,App,92,Office,220,1.02,A+,TRUE
1,Austin,"TX, USA",Computer,0.15,09:35,6/13/23,shoulder,TOU,0.222,35.5,21.7,Summer,2,Smart,FALSE,App,92,Office,220,0.68,A+,TRUE
1,Austin,"TX, USA",Computer,0.179,09:31,6/13/23,shoulder,TOU,0.22,35.5,21.7,Summer,2,Smart,FALSE,App,92,Office,220,0.81,A+,FALSE
1,Austin,"TX, USA",Computer,0.192,13:28,6/13/23,shoulder,TOU,0.22,35.5,21.7,Summer,2,Smart,FALSE,App,92,Office,220,0.87,A+,FALSE
1,Austin,"TX, USA",Computer,0.145,23:39,6/13/23,offpeak,TOU,0.176,35.5,21.7,Summer,2,Smart,FALSE,App,92,Office,220,0.66,A+,TRUE
1,Austin,"TX, USA",Computer,0.151,05:05,6/14/23,offpeak,TOU,0.178,36.2,21.8,Summer,2,Smart,FALSE,App,92,Office,220,0.69,A+,FALSE
1,Austin,"TX, USA",Computer,0.251,09:49,6/14/23,shoulder,TOU,0.22,36.2,21.8,Summer,2,Smart,FALSE,App,92,Office,220,1.14,A+,FALSE
1,Austin,"TX, USA",Computer,0.255,10:33,6/14/23,shoulder,TOU,0.217,36.2,21.8,Summer,2,Smart,FALSE,App,92,Office,220,1.16,A+,FALSE
1,Austin,"TX, USA",Computer,0.28,13:57,6/14/23,shoulder,TOU,0.222,36.2,21.8,Summer,2,Smart,FALSE,App,92,Office,220,1.27,A+,FALSE
1,Austin,"TX, USA",Computer,0.174,18:03,6/14/23,peak,TOU,0.266,36.2,21.8,Summer,2,Smart,FALSE,App,92,Office,220,0.79,A+,TRUE
1,Austin,"TX, USA",Computer,0.354,19:07,6/14/23,peak,TOU,0.273,36.2,21.8,Summer,2,Smart,FALSE,App,92,Office,220,1.61,A+,FALSE
1,Austin,"TX, USA",Computer,0.121,00:04,6/15/23,offpeak,TOU,0.184,23.4,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.55,A+,FALSE
1,Austin,"TX, USA",Computer,0.183,10:37,6/15/23,shoulder,TOU,0.223,23.4,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.83,A+,TRUE
1,Austin,"TX, USA",Computer,0.209,12:13,6/15/23,shoulder,TOU,0.22,23.4,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.95,A+,FALSE
1,Austin,"TX, USA",Computer,0.218,13:43,6/15/23,shoulder,TOU,0.218,23.4,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.99,A+,FALSE
1,Austin,"TX, USA",Computer,0.154,15:12,6/15/23,shoulder,TOU,0.216,23.4,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.7,A+,FALSE
1,Austin,"TX, USA",Computer,0.156,17:53,6/15/23,peak,TOU,0.275,23.4,23.3,Summer,2,Smart,FALSE,App,92,Office,220,0.71,A+,FALSE
1,Austin,"TX, USA",Computer,0.132,03:57,6/16/23,offpeak,TOU,0.177,29.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,0.6,A+,TRUE
1,Austin,"TX, USA",Computer,0.239,06:08,6/16/23,offpeak,TOU,0.18,29.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.09,A+,FALSE
1,Austin,"TX, USA",Computer,0.151,11:54,6/16/23,shoulder,TOU,0.218,29.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,0.69,A+,FALSE
1,Austin,"TX, USA",Computer,0.214,15:29,6/16/23,shoulder,TOU,0.22,29.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,0.97,A+,FALSE
1,Austin,"TX, USA",Computer,0.32,18:45,6/16/23,peak,TOU,0.27,29.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.45,A+,FALSE
1,Austin,"TX, USA",Computer,0.356,20:09,6/16/23,peak,TOU,0.272,29.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.62,A+,TRUE
1,Austin,"TX, USA",Computer,0.161,00:08,6/17/23,offpeak,TOU,0.178,31.3,24.2,Summer,2,Smart,FALSE,App,92,Office,220,0.73,A+,TRUE
1,Austin,"TX, USA",Computer,0.193,02:24,6/17/23,offpeak,TOU,0.183,31.3,24.2,Summer,2,Smart,FALSE,App,92,Office,220,0.88,A+,FALSE
1,Austin,"TX, USA",Computer,0.167,07:00,6/17/23,shoulder,TOU,0.216,31.3,24.2,Summer,2,Smart,FALSE,App,92,Office,220,0.76,A+,FALSE
1,Austin,"TX, USA",Computer,0.273,07:46,6/17/23,shoulder,TOU,0.217,31.3,24.2,Summer,2,Smart,FALSE,App,92,Office,220,1.24,A+,TRUE
1,Austin,"TX, USA",Computer,0.171,10:30,6/17/23,shoulder,TOU,0.219,31.3,24.2,Summer,2,Smart,FALSE,App,92,Office,220,0.78,A+,TRUE
1,Austin,"TX, USA",Computer,0.268,11:28,6/17/23,shoulder,TOU,0.218,31.3,24.2,Summer,2,Smart,FALSE,App,92,Office,220,1.22,A+,FALSE
1,Austin,"TX, USA",Computer,0.137,03:07,6/18/23,offpeak,TOU,0.183,29.4,23.9,Summer,2,Smart,FALSE,App,92,Office,220,0.62,A+,FALSE
1,Austin,"TX, USA",Computer,0.152,05:53,6/18/23,offpeak,TOU,0.179,29.4,23.9,Summer,2,Smart,FALSE,App,92,Office,220,0.69,A+,FALSE
1,Austin,"TX, USA",Computer,0.172,10:55,6/18/23,shoulder,TOU,0.224,29.4,23.9,Summer,2,Smart,FALSE,App,92,Office,220,0.78,A+,TRUE
1,Austin,"TX, USA",Computer,0.144,10:18,6/18/23,shoulder,TOU,0.218,29.4,23.9,Summer,2,Smart,FALSE,App,92,Office,220,0.65,A+,FALSE
1,Austin,"TX, USA",Computer,0.238,16:54,6/18/23,peak,TOU,0.266,29.4,23.9,Summer,2,Smart,FALSE,App,92,Office,220,1.08,A+,FALSE
1,Austin,"TX, USA",Computer,0.17,19:46,6/18/23,peak,TOU,0.267,29.4,23.9,Summer,2,Smart,FALSE,App,92,Office,220,0.77,A+,FALSE
1,Austin,"TX, USA",Computer,0.205,00:31,6/19/23,offpeak,TOU,0.178,30,22.3,Summer,2,Smart,FALSE,App,92,Office,220,0.93,A+,FALSE
1,Austin,"TX, USA",Computer,0.152,09:00,6/19/23,shoulder,TOU,0.221,30,22.3,Summer,2,Smart,FALSE,App,92,Office,220,0.69,A+,FALSE
1,Austin,"TX, USA",Computer,0.271,11:15,6/19/23,shoulder,TOU,0.217,30,22.3,Summer,2,Smart,FALSE,App,92,Office,220,1.23,A+,TRUE
1,Austin,"TX, USA",Computer,0.28,14:46,6/19/23,shoulder,TOU,0.221,30,22.3,Summer,2,Smart,FALSE,App,92,Office,220,1.27,A+,TRUE
1,Austin,"TX, USA",Computer,0.23,17:33,6/19/23,peak,TOU,0.269,30,22.3,Summer,2,Smart,FALSE,App,92,Office,220,1.05,A+,TRUE
1,Austin,"TX, USA",Computer,0.16,18:50,6/19/23,peak,TOU,0.266,30,22.3,Summer,2,Smart,FALSE,App,92,Office,220,0.73,A+,FALSE
1,Austin,"TX, USA",Computer,0.237,04:33,6/20/23,offpeak,TOU,0.183,27.7,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.08,A+,TRUE
1,Austin,"TX, USA",Computer,0.285,09:34,6/20/23,shoulder,TOU,0.223,27.7,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.3,A+,TRUE
1,Austin,"TX, USA",Computer,0.243,14:00,6/20/23,shoulder,TOU,0.216,27.7,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.1,A+,TRUE
1,Austin,"TX, USA",Computer,0.341,17:57,6/20/23,peak,TOU,0.268,27.7,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.55,A+,FALSE
1,Austin,"TX, USA",Computer,0.124,21:52,6/20/23,offpeak,TOU,0.181,27.7,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.56,A+,FALSE
1,Austin,"TX, USA",Computer,0.109,23:46,6/20/23,offpeak,TOU,0.177,27.7,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.5,A+,FALSE
1,Austin,"TX, USA",Computer,0.172,01:10,6/21/23,offpeak,TOU,0.177,35.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,0.78,A+,TRUE
1,Austin,"TX, USA",Computer,0.191,01:29,6/21/23,offpeak,TOU,0.179,35.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,0.87,A+,TRUE
1,Austin,"TX, USA",Computer,0.224,02:35,6/21/23,offpeak,TOU,0.176,35.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.02,A+,TRUE
1,Austin,"TX, USA",Computer,0.193,16:32,6/21/23,peak,TOU,0.269,35.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,0.88,A+,FALSE
1,Austin,"TX, USA",Computer,0.264,18:19,6/21/23,peak,TOU,0.266,35.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.2,A+,TRUE
1,Austin,"TX, USA",Computer,0.242,22:53,6/21/23,offpeak,TOU,0.184,35.5,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.1,A+,TRUE
1,Austin,"TX, USA",Computer,0.242,00:53,6/22/23,offpeak,TOU,0.185,24,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.1,A+,TRUE
1,Austin,"TX, USA",Computer,0.203,02:07,6/22/23,offpeak,TOU,0.176,24,23.6,Summer,2,Smart,FALSE,App,92,Office,220,0.92,A+,TRUE
1,Austin,"TX, USA",Computer,0.237,04:06,6/22/23,offpeak,TOU,0.178,24,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.08,A+,FALSE
1,Austin,"TX, USA",Computer,0.309,09:45,6/22/23,shoulder,TOU,0.225,24,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.4,A+,FALSE
1,Austin,"TX, USA",Computer,0.158,09:58,6/22/23,shoulder,TOU,0.219,24,23.6,Summer,2,Smart,FALSE,App,92,Office,220,0.72,A+,FALSE
1,Austin,"TX, USA",Computer,0.353,20:44,6/22/23,peak,TOU,0.271,24,23.6,Summer,2,Smart,FALSE,App,92,Office,220,1.6,A+,FALSE
1,Austin,"TX, USA",Computer,0.19,01:46,6/23/23,offpeak,TOU,0.176,22.7,22,Summer,2,Smart,FALSE,App,92,Office,220,0.86,A+,TRUE
1,Austin,"TX, USA",Computer,0.114,03:46,6/23/23,offpeak,TOU,0.176,22.7,22,Summer,2,Smart,FALSE,App,92,Office,220,0.52,A+,FALSE
1,Austin,"TX, USA",Computer,0.144,10:43,6/23/23,shoulder,TOU,0.221,22.7,22,Summer,2,Smart,FALSE,App,92,Office,220,0.65,A+,FALSE
1,Austin,"TX, USA",Computer,0.289,13:20,6/23/23,shoulder,TOU,0.217,22.7,22,Summer,2,Smart,FALSE,App,92,Office,220,1.31,A+,FALSE
1,Austin,"TX, USA",Computer,0.231,20:04,6/23/23,peak,TOU,0.271,22.7,22,Summer,2,Smart,FALSE,App,92,Office,220,1.05,A+,FALSE
1,Austin,"TX, USA",Computer,0.212,22:29,6/23/23,offpeak,TOU,0.183,22.7,22,Summer,2,Smart,FALSE,App,92,Office,220,0.96,A+,TRUE
1,Austin,"TX, USA",Computer,0.193,04:51,6/24/23,offpeak,TOU,0.176,28.8,22,Summer,2,Smart,FALSE,App,92,Office,220,0.88,A+,TRUE
1,Austin,"TX, USA",Computer,0.256,07:11,6/24/23,shoulder,TOU,0.222,28.8,22,Summer,2,Smart,FALSE,App,92,Office,220,1.16,A+,FALSE
1,Austin,"TX, USA",Computer,0.245,07:21,6/24/23,shoulder,TOU,0.219,28.8,22,Summer,2,Smart,FALSE,App,92,Office,220,1.11,A+,TRUE
1,Austin,"TX, USA",Computer,0.198,07:54,6/24/23,shoulder,TOU,0.225,28.8,22,Summer,2,Smart,FALSE,App,92,Office,220,0.9,A+,TRUE
1,Austin,"TX, USA",Computer,0.255,13:51,6/24/23,shoulder,TOU,0.221,28.8,22,Summer,2,Smart,FALSE,App,92,Office,220,1.16,A+,TRUE
1,Austin,"TX, USA",Computer,0.246,22:29,6/24/23,offpeak,TOU,0.183,28.8,22,Summer,2,Smart,FALSE,App,92,Office,220,1.12,A+,FALSE
1,Austin,"TX, USA",Computer,0.25,00:54,6/25/23,offpeak,TOU,0.181,32,24,Summer,2,Smart,FALSE,App,92,Office,220,1.14,A+,TRUE
1,Austin,"TX, USA",Computer,0.219,01:29,6/25/23,offpeak,TOU,0.185,32,24,Summer,2,Smart,FALSE,App,92,Office,220,1,A+,FALSE
1,Austin,"TX, USA",Computer,0.263,10:58,6/25/23,shoulder,TOU,0.221,32,24,Summer,2,Smart,FALSE,App,92,Office,220,1.2,A+,FALSE
1,Austin,"TX, USA",Computer,0.146,15:20,6/25/23,shoulder,TOU,0.221,32,24,Summer,2,Smart,FALSE,App,92,Office,220,0.66,A+,FALSE
1,Austin,"TX, USA",Computer,0.169,19:36,6/25/23,peak,TOU,0.274,32,24,Summer,2,Smart,FALSE,App,92,Office,220,0.77,A+,FALSE
1,Austin,"TX, USA",Computer,0.309,20:05,6/25/23,peak,TOU,0.272,32,24,Summer,2,Smart,FALSE,App,92,Office,220,1.4,A+,FALSE
1,Austin,"TX, USA",Computer,0.15,00:33,6/26/23,offpeak,TOU,0.18,20.9,23.2,Summer,2,Smart,FALSE,App,92,Office,220,0.68,A+,FALSE
1,Austin,"TX, USA",Computer,0.261,09:26,6/26/23,shoulder,TOU,0.219,20.9,23.2,Summer,2,Smart,FALSE,App,92,Office,220,1.19,A+,FALSE
1,Austin,"TX, USA",Computer,0.296,10:49,6/26/23,shoulder,TOU,0.225,20.9,23.2,Summer,2,Smart,FALSE,App,92,Office,220,1.35,A+,TRUE
1,Austin,"TX, USA",Computer,0.291,13:03,6/26/23,shoulder,TOU,0.222,20.9,23.2,Summer,2,Smart,FALSE,App,92,Office,220,1.32,A+,FALSE
1,Austin,"TX, USA",Computer,0.182,16:53,6/26/23,peak,TOU,0.272,20.9,23.2,Summer,2,Smart,FALSE,App,92,Office,220,0.83,A+,TRUE
1,Austin,"TX, USA",Computer,0.227,22:28,6/26/23,offpeak,TOU,0.176,20.9,23.2,Summer,2,Smart,FALSE,App,92,Office,220,1.03,A+,FALSE
1,Austin,"TX, USA",Computer,0.139,00:38,6/27/23,offpeak,TOU,0.178,39.4,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.63,A+,FALSE
1,Austin,"TX, USA",Computer,0.154,02:57,6/27/23,offpeak,TOU,0.182,39.4,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.7,A+,TRUE
1,Austin,"TX, USA",Computer,0.236,03:16,6/27/23,offpeak,TOU,0.184,39.4,24.4,Summer,2,Smart,FALSE,App,92,Office,220,1.07,A+,FALSE
1,Austin,"TX, USA",Computer,0.151,08:04,6/27/23,shoulder,TOU,0.221,39.4,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.69,A+,FALSE
1,Austin,"TX, USA",Computer,0.122,21:08,6/27/23,offpeak,TOU,0.184,39.4,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.55,A+,TRUE
1,Austin,"TX, USA",Computer,0.211,23:00,6/27/23,offpeak,TOU,0.18,39.4,24.4,Summer,2,Smart,FALSE,App,92,Office,220,0.96,A+,TRUE
1,Austin,"TX, USA",Computer,0.241,00:07,6/28/23,offpeak,TOU,0.182,37.7,22.8,Summer,2,Smart,FALSE,App,92,Office,220,1.1,A+,FALSE
1,Austin,"TX, USA",Computer,0.212,01:21,6/28/23,offpeak,TOU,0.182,37.7,22.8,Summer,2,Smart,FALSE,App,92,Office,220,0.96,A+,TRUE
1,Austin,"TX, USA",Computer,0.209,08:17,6/28/23,shoulder,TOU,0.22,37.7,22.8,Summer,2,Smart,FALSE,App,92,Office,220,0.95,A+,FALSE
1,Austin,"TX, USA",Computer,0.298,16:05,6/28/23,peak,TOU,0.268,37.7,22.8,Summer,2,Smart,FALSE,App,92,Office,220,1.35,A+,FALSE
1,Austin,"TX, USA",Computer,0.231,20:00,6/28/23,peak,TOU,0.267,37.7,22.8,Summer,2,Smart,FALSE,App,92,Office,220,1.05,A+,TRUE
1,Austin,"TX, USA",Computer,0.247,22:49,6/28/23,offpeak,TOU,0.183,37.7,22.8,Summer,2,Smart,FALSE,App,92,Office,220,1.12,A+,FALSE
1,Austin,"TX, USA",Computer,0.129,00:31,6/29/23,offpeak,TOU,0.175,23.3,23.4,Summer,2,Smart,FALSE,App,92,Office,220,0.59,A+,FALSE
1,Austin,"TX, USA",Computer,0.168,02:56,6/29/23,offpeak,TOU,0.18,23.3,23.4,Summer,2,Smart,FALSE,App,92,Office,220,0.76,A+,FALSE
